,transfer time,request number,byte count,completion status
2017-6-22 15:50,725,333,97359804,0
2017-6-22 16:00,4570,1494,742698644,0
2017-6-22 16:10,2569,1394,831598152,0
2017-6-22 16:20,3190,944,920106272,0
2017-6-22 16:30,2646,721,1485121520,0
2017-6-22 16:40,4657,919,4369797260,0
2017-6-22 16:50,5955,902,7951907424,0
2017-6-22 17:00,2077,738,1416005674,1
2017-6-22 17:10,1341,641,313707056,1
2017-6-22 17:20,1729,527,930084808,0
2017-6-22 17:30,2988,907,1457439924,1
2017-6-22 17:40,2160,630,905399612,0
2017-6-22 17:50,2502,597,648517964,1
2017-6-22 18:00,2840,611,729453463,1
2017-6-22 18:10,2841,624,938210472,1
2017-6-22 18:20,3147,642,1141143240,0
2017-6-22 18:30,1878,534,927268280,0
2017-6-22 18:40,1860,526,740374460,0
2017-6-22 18:50,1804,521,586308076,0
2017-6-22 19:00,2592,535,807671048,0
2017-6-22 19:10,2002,627,770187436,1
2017-6-22 19:20,2161,311,935614548,0
2017-6-22 19:30,1993,349,770326676,1
2017-6-22 19:40,4613,415,832669946,0
2017-6-22 19:50,3287,879,745249867,0
2017-6-22 20:00,4060,1935,1298072292,0
2017-6-22 20:10,1571,430,382866116,0
2017-6-22 20:20,1746,398,325179348,0
2017-6-22 20:30,1424,369,189080396,1
2017-6-22 20:40,1413,359,351566776,0
2017-6-22 20:50,2471,341,234324908,1
2017-6-22 21:00,1568,401,269974372,0
2017-6-22 21:10,1445,423,483148934,1
2017-6-22 21:20,2278,527,277454544,1
2017-6-22 21:30,1418,432,509079412,1
2017-6-22 21:40,2150,452,1137678784,0
2017-6-22 21:50,2235,520,230823092,0
2017-6-22 22:00,1340,540,160365208,0
2017-6-22 22:10,1730,588,279358696,0
2017-6-22 22:20,1247,584,139749092,0
2017-6-22 22:30,1505,551,611819172,1
2017-6-22 22:40,1267,583,159209864,0
2017-6-22 22:50,1231,583,116224516,1
2017-6-22 23:00,1274,622,607622606,1
2017-6-22 23:10,1367,514,487628184,1
2017-6-22 23:20,1266,536,163562822,1
2017-6-22 23:30,1278,583,242467540,1
2017-6-22 23:40,1316,741,84952312,0
2017-6-22 23:50,1896,1253,323356932,1
2017-6-23 0:00,2200,1225,393231819,0
2017-6-23 0:10,1319,595,267997352,0
2017-6-23 0:20,1207,621,85369604,1
2017-6-23 0:30,1327,510,508836408,1
2017-6-23 0:40,2250,589,217626544,0
2017-6-23 0:50,1458,626,169284305,1
2017-6-23 1:00,4985,822,6124830446,0
2017-6-23 1:10,4559,1103,5969542950,1
2017-6-23 1:20,3406,614,2352824560,1
2017-6-23 1:30,2523,608,1341916680,1
2017-6-23 1:40,1945,642,1118307285,0
2017-6-23 1:50,1701,841,457252462,0
2017-6-23 2:00,2497,722,479953118,0
2017-6-23 2:10,1931,572,722001866,1
2017-6-23 2:20,1605,647,245133132,1
2017-6-23 2:30,2009,514,310115380,1
2017-6-23 2:40,1542,526,255337648,0
2017-6-23 2:50,1336,344,314593544,1
2017-6-23 3:00,3095,1695,992142418,0
2017-6-23 3:10,2548,731,831762128,0
2017-6-23 3:20,1489,593,422107036,1
2017-6-23 3:30,1809,735,1825484840,1
2017-6-23 3:40,1332,448,581405444,0
2017-6-23 3:50,1036,460,115164408,0
2017-6-23 4:00,1148,504,161988733,0
2017-6-23 4:10,1228,530,229214192,1
2017-6-23 4:20,1053,400,100909660,0
2017-6-23 4:30,1405,492,323970892,1
2017-6-23 4:40,1503,517,301915660,0
2017-6-23 4:50,1832,623,491464368,1
2017-6-23 5:00,3175,623,658102024,0
2017-6-23 5:10,3548,535,218047616,0
2017-6-23 5:20,3447,485,303980556,1
2017-6-23 5:30,2208,523,197280152,1
2017-6-23 5:40,3592,645,446036200,0
2017-6-23 5:50,3092,610,190839120,1
2017-6-23 6:00,3368,593,304747270,1
2017-6-23 6:10,3135,569,447590389,0
2017-6-23 6:20,3578,651,543964846,1
2017-6-23 6:30,1468,462,109941008,1
2017-6-23 6:40,6068,502,145318364,0
2017-6-23 6:50,1704,952,278381979,0
2017-6-23 7:00,4597,420,756600312,0
2017-6-23 7:10,2372,682,362068088,0
2017-6-23 7:20,1734,629,411797976,0
2017-6-23 7:30,1323,56,390760932,0
2017-6-23 7:40,1333,200,1503198884,0
2017-6-23 7:50,1476,212,2433794040,0
2017-6-23 8:00,1297,278,1998431004,1
2017-6-23 8:10,1709,308,3812951584,1
2017-6-23 8:20,1335,400,1295257512,1
2017-6-23 8:30,1541,657,1396570424,0
2017-6-23 8:40,1575,464,559799341,0
2017-6-23 8:50,1075,342,138722028,0
2017-6-23 9:00,1746,960,518088678,0
2017-6-23 9:10,1342,446,560383984,0
2017-6-23 9:20,1148,345,238426548,1
2017-6-23 9:30,1113,336,158685156,1
2017-6-23 9:40,1096,355,51643592,1
2017-6-23 9:50,925,318,133355265,0
2017-6-23 10:00,1351,171,597070436,1
2017-6-23 10:10,1092,171,386680376,1
2017-6-23 10:20,645,159,226113148,1
2017-6-23 10:30,996,195,142936836,1
2017-6-23 10:40,1520,203,246483528,1
2017-6-23 10:50,1275,54,486112120,1
2017-6-23 11:00,1454,146,658313666,0
2017-6-23 11:10,1335,175,545709225,0
2017-6-23 11:20,1188,145,339144560,0
2017-6-23 11:30,1170,279,530367376,0
2017-6-23 11:40,1108,351,330619199,0
2017-6-23 11:50,1234,260,140942972,0
2017-6-23 12:00,1890,1009,300857943,0
2017-6-23 12:10,1327,501,484345407,0
2017-6-23 12:20,1352,592,490042232,1
2017-6-23 12:30,2105,1294,234423764,1
2017-6-23 12:40,1950,1261,352588264,0
2017-6-23 12:50,1161,429,225693444,1
2017-6-23 13:00,1554,407,1341981721,0
2017-6-23 13:10,4679,654,8183256344,0
2017-6-23 13:20,2953,1485,1717079740,1
2017-6-23 13:30,1252,477,754685996,1
2017-6-23 13:40,1711,1110,766816728,0
2017-6-23 13:50,2162,1467,960862911,0
2017-6-23 14:00,4368,1337,1303398030,0
2017-6-23 14:10,2718,1347,531741895,0
2017-6-23 14:20,1388,528,278242992,1
2017-6-23 14:30,1491,335,1046417052,1
2017-6-23 14:40,975,426,145219500,1
2017-6-23 14:50,1175,479,659874117,0
2017-6-23 15:00,1217,458,448817662,1
2017-6-23 15:10,3109,1493,2074750120,1
2017-6-23 15:20,3780,2476,3403366576,1
2017-6-23 15:30,3157,1941,1454945691,0
2017-6-23 15:40,2180,1230,874742016,1
2017-6-23 15:50,665,342,86682912,0
2017-6-23 16:00,3236,1875,1453101584,0
2017-6-23 16:10,4171,1826,2536263772,0
2017-6-23 16:20,2731,706,1422542300,0
2017-6-23 16:30,3516,774,2760942604,1
2017-6-23 16:40,2863,786,1601293848,0
2017-6-23 16:50,2261,764,639724952,0
2017-6-23 17:00,2347,678,872270920,0
2017-6-23 17:10,326,103,200531472,0
2017-6-23 17:20,915,366,678987156,0
2017-6-23 17:30,2663,253,1840048928,0
2017-6-23 17:40,1168,301,838407784,1
2017-6-23 17:50,2061,933,1483036000,0
2017-6-23 18:00,2878,1931,1632431856,1
2017-6-23 18:10,2182,487,384316160,1
2017-6-23 18:20,1942,381,350944220,0
2017-6-23 18:30,1690,338,760288500,0
2017-6-23 18:40,1260,351,115878664,0
2017-6-23 18:50,1453,380,74930040,1
2017-6-23 19:00,2072,385,97215637,0
2017-6-23 19:10,1255,431,292842927,1
2017-6-23 19:20,1228,390,737248020,0
2017-6-23 19:30,1701,440,703870640,0
2017-6-23 19:40,1315,450,57576644,0
2017-6-23 19:50,1470,621,680391344,0
2017-6-23 20:00,6513,1852,529817693,0
2017-6-23 20:10,3331,2285,2588984976,0
2017-6-23 20:20,2083,1437,475017280,0
2017-6-23 20:30,2178,1414,992360672,0
2017-6-23 20:40,2221,1581,137190316,0
2017-6-23 20:50,3716,985,455639433,0
2017-6-23 21:00,1340,595,133729427,1
2017-6-23 21:10,1353,572,54865018,0
2017-6-23 21:20,1746,621,1109050390,1
2017-6-23 21:30,1629,704,890883044,0
2017-6-23 21:40,1254,667,107553188,0
2017-6-23 21:50,1133,609,57111892,0
2017-6-23 22:00,819,519,30530028,0
2017-6-23 22:10,1029,540,355148372,0
2017-6-23 22:20,820,508,393863112,0
2017-6-23 22:30,1072,532,781763396,0
2017-6-23 22:40,865,562,45219489,0
2017-6-23 22:50,822,536,26393456,0
2017-6-23 23:00,856,564,226500033,0
2017-6-23 23:10,865,583,40287224,0
2017-6-23 23:20,898,648,604554676,0
2017-6-23 23:30,1028,669,733134440,0
2017-6-23 23:40,1108,983,44152632,0
2017-6-23 23:50,821,630,24933924,0
2017-6-24 0:00,2380,1683,625261723,0
2017-6-24 0:10,1939,1240,949891496,0
2017-6-24 0:20,1586,1188,697341252,0
2017-6-24 0:30,1757,1190,1171959920,1
2017-6-24 0:40,1715,987,730293900,0
2017-6-24 0:50,1290,571,229569008,1
2017-6-24 1:00,4633,719,2198290810,0
2017-6-24 1:10,3135,777,1547387996,1
2017-6-24 1:20,2238,945,2318988721,0
2017-6-24 1:30,2313,1016,2610734530,0
2017-6-24 1:40,2108,1047,1543816128,0
2017-6-24 1:50,2185,1369,1499045223,0
2017-6-24 2:00,2306,1311,2064161438,0
2017-6-24 2:10,1995,1254,1555455186,0
2017-6-24 2:20,2178,1209,1656336388,0
2017-6-24 2:30,2170,1226,1344423108,0
2017-6-24 2:40,1987,1253,1536481784,0
2017-6-24 2:50,1224,876,398659932,0
2017-6-24 3:00,1939,1184,669265754,0
2017-6-24 3:10,1885,967,1258707869,0
2017-6-24 3:20,3189,705,4160038748,0
2017-6-24 3:30,4194,2277,2249524100,0
2017-6-24 3:40,3837,2775,1775191396,0
2017-6-24 3:50,923,594,546277844,0
2017-6-24 4:00,1052,560,162981128,1
2017-6-24 4:10,1676,769,538798556,0
2017-6-24 4:20,1286,852,722374032,0
2017-6-24 4:30,2172,923,1460804832,0
2017-6-24 4:40,1499,851,560372668,0
2017-6-24 4:50,1300,710,938082812,0
2017-6-24 5:00,2129,981,1425433144,0
2017-6-24 5:10,1625,843,1364682597,0
2017-6-24 5:20,1751,1061,901219100,0
2017-6-24 5:30,1591,816,786874404,0
2017-6-24 5:40,2007,978,897277456,0
2017-6-24 5:50,1752,1013,954505740,0
2017-6-24 6:00,1392,532,1868263429,0
2017-6-24 6:10,2265,738,1732687839,0
2017-6-24 6:20,1800,521,2437778788,0
2017-6-24 6:30,2496,507,2230347236,0
2017-6-24 6:40,969,296,770738008,0
2017-6-24 6:50,2926,783,3450871035,0
2017-6-24 7:00,1338,171,2849563218,0
2017-6-24 7:10,3201,559,2736245878,0
2017-6-24 7:20,3133,536,2816855404,1
2017-6-24 7:30,3024,615,2485689640,1
2017-6-24 7:40,2663,605,2679955116,0
2017-6-24 7:50,2975,626,2294759168,1
2017-6-24 8:00,2083,670,1990661980,0
2017-6-24 8:10,3193,865,1496617585,0
2017-6-24 8:20,2223,677,1770118904,1
2017-6-24 8:30,2535,562,1471662488,0
2017-6-24 8:40,2920,736,1620255977,0
2017-6-24 8:50,2418,1111,898823844,1
2017-6-24 9:00,3497,1907,695258551,0
2017-6-24 9:10,2297,1341,579676776,0
2017-6-24 9:20,1885,1271,384191000,0
2017-6-24 9:30,3028,1232,725542980,0
2017-6-24 9:40,2130,1158,433716232,0
2017-6-24 9:50,2456,1283,782368988,0
2017-6-24 10:00,2099,1205,425106276,0
2017-6-24 10:10,2255,1314,629574397,0
2017-6-24 10:20,1605,1422,238945320,0
2017-6-24 10:30,2559,1232,1100603252,0
2017-6-24 10:40,2465,1226,434397816,0
2017-6-24 10:50,1626,1379,296547388,0
2017-6-24 11:00,2123,1370,1399857099,0
2017-6-24 11:10,1574,1283,708124664,0
2017-6-24 11:20,3710,1243,423341864,0
2017-6-24 11:30,2599,1136,1169103868,0
2017-6-24 11:40,1944,1146,878233992,0
2017-6-24 11:50,3340,1245,516165200,0
2017-6-24 12:00,2357,1827,667013544,0
2017-6-24 12:10,2591,1181,768766613,0
2017-6-24 12:20,2700,1158,868154736,0
2017-6-24 12:30,2108,962,964043984,0
2017-6-24 12:40,3619,1690,2313215520,0
2017-6-24 12:50,3708,1449,1478608231,0
2017-6-24 13:00,5056,1638,4572020926,0
2017-6-24 13:10,5326,2687,2008929212,0
2017-6-24 13:20,4198,2049,2430472960,0
2017-6-24 13:30,4159,2472,1789580340,0
2017-6-24 13:40,2454,1768,733029244,0
2017-6-24 13:50,1336,1060,503688604,0
2017-6-24 14:00,3640,851,1711824401,0
2017-6-24 14:10,1128,721,730024252,0
2017-6-24 14:20,1327,930,468990984,0
2017-6-24 14:30,1539,839,754764736,0
2017-6-24 14:40,1391,1046,398747436,0
2017-6-24 14:50,1163,895,664954736,0
2017-6-24 15:00,1648,1001,853162560,0
2017-6-24 15:10,2015,1066,354551900,1
2017-6-24 15:20,2189,1299,1207786252,1
2017-6-24 15:30,2099,1153,1069551740,1
2017-6-24 15:40,2659,1120,948879476,0
2017-6-24 15:50,2183,1070,335222524,1
2017-6-24 16:00,3496,1970,818082656,0
2017-6-24 16:10,3561,1547,966644764,0
2017-6-24 16:20,2733,1318,639812900,1
2017-6-24 16:30,4737,1109,2526640660,0
2017-6-24 16:40,5327,1316,2522656727,0
2017-6-24 16:50,3876,1437,1282897132,0
2017-6-24 17:00,2671,1233,728223862,1
2017-6-24 17:10,1968,1055,159461092,1
2017-6-24 17:20,1865,1128,85644604,0
2017-6-24 17:30,1975,1088,111692752,0
2017-6-24 17:40,1725,1068,115274316,1
2017-6-24 17:50,1793,1169,133091440,0
2017-6-24 18:00,1865,1072,196260722,0
2017-6-24 18:10,1932,1113,456750640,0
2017-6-24 18:20,2300,1095,359642067,0
2017-6-24 18:30,2832,1174,472337396,0
2017-6-24 18:40,2423,1219,285919120,0
2017-6-24 18:50,2575,1224,531476169,0
2017-6-24 19:00,2641,1213,290909499,0
2017-6-24 19:10,1824,1162,439011760,0
2017-6-24 19:20,1896,1213,56588376,0
2017-6-24 19:30,1926,1145,203727584,0
2017-6-24 19:40,1621,749,236325136,0
2017-6-24 19:50,1461,456,320812268,0
2017-6-24 20:00,1891,1084,420656530,0
2017-6-24 20:10,1159,415,506026660,0
2017-6-24 20:20,1450,462,43518960,0
2017-6-24 20:30,1222,483,196804304,0
2017-6-24 20:40,1121,494,54409124,0
2017-6-24 20:50,1331,471,294674912,0
2017-6-24 21:00,1355,502,121502868,0
2017-6-24 21:10,1351,472,704803200,0
2017-6-24 21:20,1683,527,163277280,0
2017-6-24 21:30,1571,565,417384704,0
2017-6-24 21:40,1516,552,422707012,0
2017-6-24 21:50,1213,491,219941760,0
2017-6-24 22:00,1219,478,993056938,0
2017-6-24 22:10,1375,494,234134188,0
2017-6-24 22:20,1298,507,49637564,0
2017-6-24 22:30,1334,510,363524092,0
2017-6-24 22:40,1283,586,35630940,0
2017-6-24 22:50,1377,541,298890263,0
2017-6-24 23:00,1360,529,203235319,0
2017-6-24 23:10,1200,541,267684896,0
2017-6-24 23:20,1262,531,33336460,0
2017-6-24 23:30,1211,550,231804576,0
2017-6-24 23:40,1202,565,65068980,0
2017-6-24 23:50,1267,539,1567159224,0
2017-6-25 0:00,1562,482,1384482340,0
2017-6-25 0:10,970,482,1518979420,1
2017-6-25 0:20,675,519,39128428,1
2017-6-25 0:30,396,271,22104512,1
2017-6-25 0:40,372,248,9780140,1
2017-6-25 0:50,364,255,9104288,1
2017-6-25 1:00,393,267,29200356,1
2017-6-25 1:10,411,264,11308972,1
2017-6-25 1:20,418,283,12307512,1
2017-6-25 1:30,387,246,9461368,1
2017-6-25 1:40,363,256,9022728,1
2017-6-25 1:50,354,272,8663236,1
2017-6-25 2:00,402,238,31485628,1
2017-6-25 2:10,378,245,10347272,1
2017-6-25 2:20,377,255,9917824,1
2017-6-25 2:30,369,257,9311552,1
2017-6-25 2:40,355,270,8614248,1
2017-6-25 2:50,386,234,30543324,1
2017-6-25 3:00,374,243,10372448,1
2017-6-25 3:10,375,246,9673568,1
2017-6-25 3:20,369,253,9430372,1
2017-6-25 3:30,353,268,8554340,1
2017-6-25 3:40,377,237,22495264,1
2017-6-25 3:50,371,253,9591340,1
2017-6-25 4:00,357,264,8646724,1
2017-6-25 4:10,372,241,21640644,1
2017-6-25 4:20,372,252,9597184,1
2017-6-25 4:30,371,249,8363908,1
2017-6-25 4:40,352,224,20242156,1
2017-6-25 4:50,370,250,9857552,1
2017-6-25 5:00,367,254,9047668,1
2017-6-25 5:10,367,251,21057324,1
2017-6-25 5:20,369,250,9895524,1
2017-6-25 5:30,367,253,9171344,1
2017-6-25 5:40,355,260,14978480,1
2017-6-25 5:50,380,239,15849240,1
2017-6-25 6:00,365,250,9285172,1
2017-6-25 6:10,345,271,8164772,1
2017-6-25 6:20,380,231,22368924,1
2017-6-25 6:30,370,253,9369240,1
2017-6-25 6:40,350,269,8388076,1
2017-6-25 6:50,381,229,33895172,1
2017-6-25 7:00,374,242,10291000,1
2017-6-25 7:10,370,248,9679616,1
2017-6-25 7:20,351,269,9593236,1
2017-6-25 7:30,344,272,8680768,1
2017-6-25 7:40,383,235,25916884,1
2017-6-25 7:50,347,274,9918436,1
2017-6-25 8:00,356,278,9950284,1
2017-6-25 8:10,336,279,13567844,1
2017-6-25 8:20,335,289,13989616,1
2017-6-25 8:30,364,253,26578400,1
2017-6-25 8:40,381,239,26206036,1
2017-6-25 8:50,329,295,12972000,1
2017-6-25 9:00,340,300,11148656,1
2017-6-25 9:10,335,295,12499916,1
2017-6-25 9:20,332,302,11100764,1
2017-6-25 9:30,342,296,13979376,1
2017-6-25 9:40,328,308,10505664,1
2017-6-25 9:50,331,297,14364040,1
2017-6-25 10:00,332,292,9413336,1
2017-6-25 10:10,335,295,14072136,1
2017-6-25 10:20,333,302,12681492,1
2017-6-25 10:30,342,293,11605840,1
2017-6-25 10:40,334,293,10161280,1
2017-6-25 10:50,339,287,13023952,1
2017-6-25 11:00,339,287,13752000,1
2017-6-25 11:10,334,295,10246896,1
2017-6-25 11:20,334,295,14027720,1
2017-6-25 11:30,331,301,10318908,1
2017-6-25 11:40,328,301,11148328,1
2017-6-25 11:50,339,286,13656828,1
2017-6-25 12:00,330,290,11538776,1
2017-6-25 12:10,331,288,12392712,1
2017-6-25 12:20,333,298,11667236,1
2017-6-25 12:30,332,295,12441520,1
2017-6-25 12:40,334,298,10673016,1
2017-6-25 12:50,334,300,11639160,1
2017-6-25 13:00,339,284,12790636,1
2017-6-25 13:10,344,288,12161620,1
2017-6-25 13:20,339,296,11429224,1
2017-6-25 13:30,325,291,11105792,1
2017-6-25 13:40,325,290,10883404,1
2017-6-25 13:50,328,286,12782984,1
2017-6-25 14:00,337,285,11625156,1
2017-6-25 14:10,333,292,10498072,1
2017-6-25 14:20,329,287,11990068,1
2017-6-25 14:30,336,289,12402264,1
2017-6-25 14:40,328,288,10971544,1
2017-6-25 14:50,336,289,12149208,1
2017-6-25 15:00,328,289,11183128,1
2017-6-25 15:10,338,288,12550752,1
2017-6-25 15:20,328,288,11498040,1
2017-6-25 15:30,331,290,12152044,1
2017-6-25 15:40,349,227,24545044,1
2017-6-25 15:50,335,259,19639788,1
2017-6-25 16:00,344,270,17222656,1
2017-6-25 16:10,333,292,12162744,1
2017-6-25 16:20,327,296,9433228,1
2017-6-25 16:30,339,276,14503736,1
2017-6-25 16:40,355,252,17676408,1
2017-6-25 16:50,363,247,18810912,1
2017-6-25 17:00,324,282,10420720,1
2017-6-25 17:10,342,262,17423240,1
2017-6-25 17:20,337,277,11450592,1
2017-6-25 17:30,334,290,10192136,1
2017-6-25 17:40,138562,40905,1.16488E+11,0
2017-6-25 17:50,1473,581,216727504,0
2017-6-25 18:00,1455,674,157792445,0
2017-6-25 18:10,1910,728,663674988,0
2017-6-25 18:20,1506,737,63042872,1
2017-6-25 18:30,1614,747,49027572,0
2017-6-25 18:40,1771,677,116873916,0
2017-6-25 18:50,1743,600,290569425,0
2017-6-25 19:00,1781,690,354137600,1
2017-6-25 19:10,1679,744,109416372,1
2017-6-25 19:20,1657,741,72746280,1
2017-6-25 19:30,1634,690,139365916,0
2017-6-25 19:40,1201,641,218493788,0
2017-6-25 19:50,1422,761,435436880,0
2017-6-25 20:00,2605,1450,2679628376,0
2017-6-25 20:10,2574,803,5892327781,0
2017-6-25 20:20,2727,748,7736889964,0
2017-6-25 20:30,1629,635,240761344,1
2017-6-25 20:40,1707,684,158037636,0
2017-6-25 20:50,1770,680,357723557,1
2017-6-25 21:00,1816,712,169775976,1
2017-6-25 21:10,2122,802,448267968,0
2017-6-25 21:20,2163,789,223215176,1
2017-6-25 21:30,1927,803,387466372,1
2017-6-25 21:40,1929,798,269494780,0
2017-6-25 21:50,1553,632,197749124,1
2017-6-25 22:00,1771,647,138340356,1
2017-6-25 22:10,1802,640,292643276,0
2017-6-25 22:20,1741,598,256337676,0
2017-6-25 22:30,1616,649,342194792,0
2017-6-25 22:40,1656,692,250239952,0
2017-6-25 22:50,1645,756,460207019,1
2017-6-25 23:00,1779,784,411968695,1
2017-6-25 23:10,1596,771,187347936,1
2017-6-25 23:20,1504,795,83053424,0
2017-6-25 23:30,1582,873,342066088,1
2017-6-25 23:40,1552,914,120845244,0
2017-6-25 23:50,1474,887,183413536,1
2017-6-26 0:00,2405,1470,509137365,0
2017-6-26 0:10,1603,787,378896308,0
2017-6-26 0:20,1440,874,160386184,1
2017-6-26 0:30,1516,857,289334256,1
2017-6-26 0:40,1561,821,174716336,0
2017-6-26 0:50,1670,783,394253456,1
2017-6-26 1:00,4031,868,1242887288,1
2017-6-26 1:10,2130,706,408466120,1
2017-6-26 1:20,1876,663,201236968,1
2017-6-26 1:30,1884,676,352213908,1
2017-6-26 1:40,1664,715,200353517,0
2017-6-26 1:50,1593,686,143789133,0
2017-6-26 2:00,1849,705,574430200,0
2017-6-26 2:10,1964,1105,418301461,0
2017-6-26 2:20,2096,791,238858208,0
2017-6-26 2:30,1838,674,284928300,0
2017-6-26 2:40,1668,816,159007408,0
2017-6-26 2:50,2478,1072,719671602,1
2017-6-26 3:00,2547,1477,553693139,0
2017-6-26 3:10,1232,456,200352040,0
2017-6-26 3:20,1777,510,586790236,1
2017-6-26 3:30,2603,609,1309795988,1
2017-6-26 3:40,1748,485,628453836,0
2017-6-26 3:50,1093,430,857365184,1
2017-6-26 4:00,1160,530,179792103,0
2017-6-26 4:10,996,499,123358656,0
2017-6-26 4:20,1069,495,190385412,1
2017-6-26 4:30,1787,648,568360106,1
2017-6-26 4:40,1071,467,156900768,0
2017-6-26 4:50,1302,573,509452659,1
2017-6-26 5:00,1602,657,466293920,1
2017-6-26 5:10,1426,854,257746948,0
2017-6-26 5:20,1340,670,244281896,0
2017-6-26 5:30,1264,736,108837344,1
2017-6-26 5:40,1473,803,158584000,0
2017-6-26 5:50,1465,676,107421568,1
2017-6-26 6:00,1452,692,318611205,1
2017-6-26 6:10,1315,526,406300859,1
2017-6-26 6:20,1086,512,126729688,1
2017-6-26 6:30,1179,450,135324480,1
2017-6-26 6:40,2283,541,381019920,0
2017-6-26 6:50,2252,609,312988985,0
2017-6-26 7:00,2069,638,189043144,0
2017-6-26 7:10,1962,384,724312720,0
2017-6-26 7:20,3208,544,1626005200,0
2017-6-26 7:30,1420,461,640151152,0
2017-6-26 7:40,1165,472,205453700,0
2017-6-26 7:50,1389,396,583764936,1
2017-6-26 8:00,1450,782,250587960,1
2017-6-26 8:10,1552,947,263614955,1
2017-6-26 8:20,1305,601,354007584,1
2017-6-26 8:30,1385,581,592208492,0
2017-6-26 8:40,1083,489,212488452,0
2017-6-26 8:50,1152,359,315520100,1
2017-6-26 9:00,1684,955,200810894,0
2017-6-26 9:10,985,350,78196308,0
2017-6-26 9:20,978,421,70531904,1
2017-6-26 9:30,989,382,55228556,0
2017-6-26 9:40,916,282,49844136,0
2017-6-26 9:50,944,291,24780800,0
2017-6-26 10:00,933,288,38569342,0
2017-6-26 10:10,1199,271,389646873,0
2017-6-26 10:20,1003,284,34141484,0
2017-6-26 10:30,549,272,49443896,1
2017-6-26 10:40,621,346,11768244,0
2017-6-26 10:50,759,522,23960736,0
2017-6-26 11:00,1277,379,677514563,0
2017-6-26 11:10,1074,440,127768384,1
2017-6-26 11:20,1197,623,91891036,1
2017-6-26 11:30,1344,385,378189756,0
2017-6-26 11:40,870,483,139217871,0
2017-6-26 11:50,936,382,123823480,0
2017-6-26 12:00,2683,1879,1321154935,0
2017-6-26 12:10,1820,1046,624561567,0
2017-6-26 12:20,1987,887,697636661,0
2017-6-26 12:30,1968,826,640680048,1
2017-6-26 12:40,1773,648,229601652,1
2017-6-26 12:50,1488,591,361617642,1
2017-6-26 13:00,2164,870,1679805123,1
2017-6-26 13:10,2491,1011,1863251392,0
2017-6-26 13:20,1831,727,797515628,1
2017-6-26 13:30,1066,566,241826980,1
2017-6-26 13:40,1663,877,275588960,0
2017-6-26 13:50,1424,943,31515151,0
2017-6-26 14:00,4587,1691,1118894256,0
2017-6-26 14:10,2145,1338,1104870528,0
2017-6-26 14:20,2046,1238,528076612,0
2017-6-26 14:30,2204,1451,701736676,0
2017-6-26 14:40,2098,1563,132581160,0
2017-6-26 14:50,2952,2243,297037756,0
2017-6-26 15:00,2745,1641,829593655,0
2017-6-26 15:10,2745,1478,373174656,0
2017-6-26 15:20,3098,890,2111487465,0
2017-6-26 15:30,3202,1311,2283706588,0
2017-6-26 15:40,2164,789,1734577863,1
2017-6-26 15:50,1539,562,761645630,0
2017-6-26 16:00,3061,1453,1278423284,0
2017-6-26 16:10,2944,1047,1955999960,0
2017-6-26 16:20,2648,929,1197540900,1
2017-6-26 16:30,2283,744,907116312,0
2017-6-26 16:40,2350,803,675014796,0
2017-6-26 16:50,3875,963,1554725788,0
2017-6-26 17:00,3723,712,2652132775,1
2017-6-26 17:10,1295,579,374027351,1
2017-6-26 17:20,1318,496,35463776,1
2017-6-26 17:30,1246,451,138307772,1
2017-6-26 17:40,1278,524,29598492,0
2017-6-26 17:50,1250,551,47295164,1
2017-6-26 18:00,1202,599,267086155,0
2017-6-26 18:10,1592,617,555586336,1
2017-6-26 18:20,2002,635,1152908060,1
2017-6-26 18:30,2257,698,1744579868,0
2017-6-26 18:40,1512,631,365203824,0
2017-6-26 18:50,1394,598,191675381,1
2017-6-26 19:00,1363,576,340730953,0
2017-6-26 19:10,1623,659,492203420,0
2017-6-26 19:20,1145,624,36683996,1
2017-6-26 19:30,1834,701,441567316,0
2017-6-26 19:40,963,599,21245504,0
2017-6-26 19:50,1613,884,754675268,0
2017-6-26 20:00,2904,2218,2227672786,0
2017-6-26 20:10,3547,1863,569056864,0
2017-6-26 20:20,1369,713,1025907535,0
2017-6-26 20:30,2802,719,478228552,0
2017-6-26 20:40,1194,689,31828692,0
2017-6-26 20:50,1064,727,48019658,1
2017-6-26 21:00,1201,784,349031060,1
2017-6-26 21:10,1164,745,364958660,1
2017-6-26 21:20,1353,793,190342004,1
2017-6-26 21:30,1345,857,430861848,1
2017-6-26 21:40,1244,839,87759932,0
2017-6-26 21:50,1066,751,48906280,1
2017-6-26 22:00,1513,806,703568715,0
2017-6-26 22:10,1183,808,407509628,1
2017-6-26 22:20,1074,815,49363108,1
2017-6-26 22:30,1145,815,305057380,1
2017-6-26 22:40,1057,816,24650672,0
2017-6-26 22:50,1113,808,269902366,1
2017-6-26 23:00,1148,859,202715485,1
2017-6-26 23:10,1125,810,404565276,1
2017-6-26 23:20,1121,851,30887248,1
2017-6-26 23:30,1100,818,272948620,1
2017-6-26 23:40,969,754,22305204,0
2017-6-26 23:50,846,718,52503748,0
2017-6-27 0:00,2165,1381,407884863,0
2017-6-27 0:10,1211,767,394488716,0
2017-6-27 0:20,1121,697,55288280,1
2017-6-27 0:30,1223,670,326252976,1
2017-6-27 0:40,1137,753,55236228,0
